port_a,port_b,lag,corr,pval,pval_corrected
Tianjin Xin Gang,Sakai-Semboku,10,-0.0034,0.8645,0.9780122543841115
Tianjin Xin Gang,Sakai-Semboku,11,-0.0322,0.1022,0.5253178743961352
Tianjin Xin Gang,Sakai-Semboku,12,-0.0149,0.4482,0.8439138722202613
Tianjin Xin Gang,Sakai-Semboku,13,0.0196,0.3202,0.7750272727272728
Tianjin Xin Gang,Sakai-Semboku,14,0.0253,0.1989,0.669203539823009
Tianjin Xin Gang,Shanghai (Pudong),1,0.0056,0.7753,0.9540866773675762
Tianjin Xin Gang,Shanghai (Pudong),2,-0.0318,0.1058,0.532
Tianjin Xin Gang,Shanghai (Pudong),3,-0.0105,0.5943,0.9027142449329147
Tianjin Xin Gang,Shanghai (Pudong),4,-0.0369,0.0607,0.447883495145631
Tianjin Xin Gang,Shanghai (Pudong),5,-0.0155,0.4305,0.8311776649746194
Tianjin Xin Gang,Shanghai (Pudong),6,-0.0262,0.1822,0.6558213802435724
Tianjin Xin Gang,Shanghai (Pudong),7,-0.0205,0.2966,0.7559597701149425
Tianjin Xin Gang,Shanghai (Pudong),8,-0.0581,0.0031,0.07967149758454106
Tianjin Xin Gang,Shanghai (Pudong),9,-0.0474,0.0159,0.23366850828729285
Tianjin Xin Gang,Shanghai (Pudong),10,-0.0206,0.2945,0.7546917148362235
Tianjin Xin Gang,Shanghai (Pudong),11,-0.0207,0.2938,0.754286265060241
Tianjin Xin Gang,Shanghai (Pudong),12,-0.0153,0.436,0.8340596907587199
Tianjin Xin Gang,Shanghai (Pudong),13,0.0222,0.2602,0.7232309299895506
Tianjin Xin Gang,Shanghai (Pudong),14,0.0168,0.3944,0.8163127187864644
Tianjin Xin Gang,Singapore,1,0.0057,0.7701,0.9527748837209302
Tianjin Xin Gang,Singapore,2,-0.0272,0.1657,0.63175
Tianjin Xin Gang,Singapore,3,-0.0009,0.9635,0.9908012350443843
Tianjin Xin Gang,Singapore,4,-0.0141,0.473,0.8553159144893112
Tianjin Xin Gang,Singapore,5,0.0254,0.1961,0.6674676903390915
Tianjin Xin Gang,Singapore,6,0.0056,0.7753,0.9540866773675762
Tianjin Xin Gang,Singapore,7,0.0258,0.1902,0.6623921568627451
Tianjin Xin Gang,Singapore,8,-0.0337,0.0864,0.500739934711643
Tianjin Xin Gang,Singapore,9,0.0125,0.5253,0.8843658227848101
Tianjin Xin Gang,Singapore,10,-0.0206,0.2961,0.7557717026378897
Tianjin Xin Gang,Singapore,11,-0.0008,0.9689,0.9924043126684635
Tianjin Xin Gang,Singapore,12,0.0058,0.7678,0.9527748837209302
Tianjin Xin Gang,Singapore,13,-0.0008,0.9668,0.9916923076923077
Tianjin Xin Gang,Singapore,14,-0.0075,0.7051,0.9316275142786193
Tianjin Xin Gang,Ulsan,1,0.0383,0.0511,0.41759139784946236
Tianjin Xin Gang,Ulsan,2,0.0241,0.2209,0.6867016317016318
Tianjin Xin Gang,Ulsan,3,0.0311,0.113,0.5425631768953069
Tianjin Xin Gang,Ulsan,4,-0.0116,0.5558,0.8905635159542445
Tianjin Xin Gang,Ulsan,5,-0.0116,0.5551,0.8905635159542445
Tianjin Xin Gang,Ulsan,6,-0.0045,0.8186,0.9670165526373868
Tianjin Xin Gang,Ulsan,7,-0.0328,0.0957,0.510655967903711
Tianjin Xin Gang,Ulsan,8,-0.0043,0.8288,0.9696978227402683
Tianjin Xin Gang,Ulsan,9,-0.0043,0.8279,0.9696978227402683
Tianjin Xin Gang,Ulsan,10,0.0385,0.0503,0.41487751937984496
Tianjin Xin Gang,Ulsan,11,-0.0186,0.3448,0.7855064047822374
Tianjin Xin Gang,Ulsan,12,0.0028,0.8875,0.980906036092097
Tianjin Xin Gang,Ulsan,13,-0.0258,0.1905,0.6623921568627451
Tianjin Xin Gang,Ulsan,14,-0.0329,0.0944,0.5084979919678715
Tianjin Xin Gang,Yokohama,1,-0.0321,0.1023,0.5253243243243243
Tianjin Xin Gang,Yokohama,2,0.0175,0.3719,0.7973580048270313
Tianjin Xin Gang,Yokohama,3,-0.0046,0.8164,0.9670165526373868
Tianjin Xin Gang,Yokohama,4,0.012,0.5428,0.8870475606014114
Tianjin Xin Gang,Yokohama,5,-0.0212,0.2812,0.7423194444444444
Tianjin Xin Gang,Yokohama,6,0.0009,0.9651,0.9908012350443843
Tianjin Xin Gang,Yokohama,7,0.0123,0.5312,0.8859442181134439
Tianjin Xin Gang,Yokohama,8,-0.0098,0.6167,0.9121056435918822
Tianjin Xin Gang,Yokohama,9,0.0123,0.5334,0.8868865468071915
Tianjin Xin Gang,Yokohama,10,0.0012,0.9531,0.9908012350443843
Tianjin Xin Gang,Yokohama,11,-0.0044,0.8228,0.9670165526373868
Tianjin Xin Gang,Yokohama,12,-0.0155,0.4308,0.8311776649746194
Tianjin Xin Gang,Yokohama,13,-0.01,0.6113,0.9104468085106383
Tianjin Xin Gang,Yokohama,14,-0.0377,0.0555,0.4406865671641791
Ulsan,Antwerp,1,-0.0003,0.9864,0.9962927382753403
Ulsan,Antwerp,2,0.029,0.1396,0.5870924901185771
Ulsan,Antwerp,3,-0.0151,0.4432,0.8398405693950177
Ulsan,Antwerp,4,0.0143,0.4673,0.8528397260273972
Ulsan,Antwerp,5,-0.0225,0.2532,0.7202155816435432
Ulsan,Antwerp,6,-0.0078,0.6919,0.9301939393939394
Ulsan,Antwerp,7,0.0069,0.7267,0.9387171643602816
Ulsan,Antwerp,8,0.0069,0.7276,0.9387400581959263
Ulsan,Antwerp,9,-0.0076,0.7009,0.9309337319382163
Ulsan,Antwerp,10,-0.0223,0.2569,0.72118043135192
Ulsan,Antwerp,11,-0.0297,0.1313,0.5734262295081968
Ulsan,Antwerp,12,0.0145,0.4624,0.8528397260273972
Ulsan,Antwerp,13,0.0222,0.2597,0.7231527196652721
Ulsan,Antwerp,14,-0.0148,0.4539,0.8475773955773955
Ulsan,Busan,1,0.087,0.0,0.0
Ulsan,Busan,2,0.0036,0.8534,0.977835020460909
Ulsan,Busan,3,-0.004,0.8399,0.9739032258064516
Ulsan,Busan,4,-0.0116,0.5561,0.8905635159542445
Ulsan,Busan,5,-0.004,0.8382,0.9737085514834205
Ulsan,Busan,6,-0.0192,0.329,0.7810263275323517
Ulsan,Busan,7,0.0035,0.8579,0.9780122543841115
Ulsan,Busan,8,-0.0117,0.5534,0.8905635159542445
Ulsan,Busan,9,-0.0268,0.1724,0.64218410041841
Ulsan,Busan,10,-0.0193,0.3271,0.7799177101967799
Ulsan,Busan,11,0.0034,0.8615,0.9780122543841115
Ulsan,Busan,12,-0.0118,0.5506,0.8905635159542445
Ulsan,Busan,13,-0.0345,0.0796,0.48579199999999995
Ulsan,Busan,14,-0.0118,0.5493,0.8905635159542445
Ulsan,Chiba,1,0.0756,0.0001,0.004470588235294118
Ulsan,Chiba,2,0.0409,0.0372,0.36719565217391303
Ulsan,Chiba,3,0.027,0.1692,0.6361441696113075
Ulsan,Chiba,4,0.0201,0.3077,0.7672262295081966
Ulsan,Chiba,5,0.0339,0.0845,0.49672928176795583
Ulsan,Chiba,6,-0.0008,0.9667,0.9916923076923077
Ulsan,Chiba,7,0.02,0.3097,0.7681971176197118
Ulsan,Chiba,8,-0.0078,0.6913,0.9301939393939394
Ulsan,Chiba,9,0.006,0.7586,0.9493653258056929
Ulsan,Chiba,10,-0.0148,0.452,0.8459978895532887
Ulsan,Chiba,11,-0.0287,0.1446,0.5958729666924865
Ulsan,Chiba,12,-0.0218,0.2683,0.7284266124936516
Ulsan,Chiba,13,-0.0218,0.2678,0.7284266124936516
Ulsan,Chiba,14,-0.001,0.9588,0.9908012350443843
Ulsan,Guangzhou (Nansha),1,0.0018,0.928,0.9874707520891364
Ulsan,Guangzhou (Nansha),2,-0.0195,0.3222,0.7762046174739701
Ulsan,Guangzhou (Nansha),3,-0.0336,0.0872,0.5009762419006479
Ulsan,Guangzhou (Nansha),4,-0.0336,0.087,0.5009090909090909
Ulsan,Guangzhou (Nansha),5,-0.0266,0.1762,0.6496077616077616
Ulsan,Guangzhou (Nansha),6,0.0091,0.6452,0.9173098666666666
Ulsan,Guangzhou (Nansha),7,0.0303,0.1236,0.5634550128534704
Ulsan,Guangzhou (Nansha),8,-0.0122,0.5336,0.8868865468071915
Ulsan,Guangzhou (Nansha),9,0.009,0.648,0.917866382752196
Ulsan,Guangzhou (Nansha),10,0.016,0.4149,0.8231541325390915
Ulsan,Guangzhou (Nansha),11,-0.0052,0.7904,0.9555938209904588
Ulsan,Guangzhou (Nansha),12,-0.0194,0.3237,0.7767631935047361
Ulsan,Guangzhou (Nansha),13,-0.0265,0.1777,0.6514360027378508
Ulsan,Guangzhou (Nansha),14,-0.0124,0.5293,0.8859414910349166
Ulsan,Gwangyang (Kwangyang),1,0.0819,0.0,0.0
Ulsan,Gwangyang (Kwangyang),2,0.0153,0.4351,0.8334028776978416
Ulsan,Gwangyang (Kwangyang),3,-0.0097,0.6233,0.9137382198952879
Ulsan,Gwangyang (Kwangyang),4,-0.0263,0.1805,0.6534347826086956
Ulsan,Gwangyang (Kwangyang),5,-0.0261,0.1849,0.6580646864686469
Ulsan,Gwangyang (Kwangyang),6,-0.0344,0.0799,0.48579199999999995
Ulsan,Gwangyang (Kwangyang),7,-0.0094,0.6328,0.9158847199564981
Ulsan,Gwangyang (Kwangyang),8,0.0244,0.214,0.6850060168471721
Ulsan,Gwangyang (Kwangyang),9,-0.0342,0.0817,0.4894639639639639
Ulsan,Gwangyang (Kwangyang),10,-0.0175,0.3738,0.7989618320610687
Ulsan,Gwangyang (Kwangyang),11,-0.0091,0.6424,0.9172216854535694
Ulsan,Gwangyang (Kwangyang),12,0.0076,0.6994,0.9308338745940545
Ulsan,Gwangyang (Kwangyang),13,-0.0176,0.3724,0.7973580048270313
Ulsan,Gwangyang (Kwangyang),14,0.0159,0.4182,0.824314190440904
Ulsan,Hong Kong,1,-0.0313,0.1112,0.5382758620689655
Ulsan,Hong Kong,2,0.0236,0.2302,0.696134090909091
Ulsan,Hong Kong,3,0.0,0.9986,0.9993513920240783
Ulsan,Hong Kong,4,-0.0078,0.6904,0.9301939393939394
Ulsan,Hong Kong,5,-0.0079,0.6897,0.9301939393939394
Ulsan,Hong Kong,6,0.0157,0.4261,0.8299355783308932
Ulsan,Hong Kong,7,0.047,0.0168,0.23961394101876674
Ulsan,Hong Kong,8,0.0391,0.0466,0.4037346278317152
Ulsan,Hong Kong,9,0.0234,0.2337,0.69825
Ulsan,Hong Kong,10,0.0077,0.6946,0.930632134774956
Ulsan,Hong Kong,11,0.0312,0.1125,0.5421104072398191
Ulsan,Hong Kong,12,0.0312,0.1128,0.5425631768953069
Ulsan,Hong Kong,13,0.0077,0.6972,0.9308338745940545
Ulsan,Hong Kong,14,0.0233,0.2362,0.6988787541713014
Ulsan,Kaohsiung,1,0.0335,0.0877,0.502221743810549
Ulsan,Kaohsiung,2,-0.0098,0.6183,0.9122525616172805
Ulsan,Kaohsiung,3,-0.0026,0.8949,0.9816653632434656
Ulsan,Kaohsiung,4,-0.0026,0.894,0.9816653632434656
Ulsan,Kaohsiung,5,-0.0243,0.2164,0.6854433234421364
Ulsan,Kaohsiung,6,-0.0027,0.8921,0.9816653632434656
Ulsan,Kaohsiung,7,-0.0099,0.6144,0.9116397099832684
Ulsan,Kaohsiung,8,0.0045,0.8188,0.9670165526373868
Ulsan,Kaohsiung,9,0.0117,0.552,0.8905635159542445
Ulsan,Kaohsiung,10,0.0261,0.1844,0.6577843268586737
Ulsan,Kaohsiung,11,0.0044,0.8217,0.9670165526373868
Ulsan,Kaohsiung,12,-0.0245,0.2139,0.6850060168471721
Ulsan,Kaohsiung,13,0.0044,0.8236,0.9670165526373868
Ulsan,Kaohsiung,14,-0.0101,0.609,0.9094425126191812
Ulsan,Kobe,1,0.0497,0.0113,0.19774999999999998
Ulsan,Kobe,2,0.0278,0.1564,0.6217923823749067
Ulsan,Kobe,3,0.0132,0.5005,0.8730256410256412
Ulsan,Kobe,4,0.0132,0.5013,0.8730256410256412
Ulsan,Kobe,5,-0.0014,0.9438,0.9908012350443843
Ulsan,Kobe,6,0.035,0.0747,0.480722891566265
Ulsan,Kobe,7,-0.016,0.4156,0.8231541325390915
Ulsan,Kobe,8,-0.0015,0.9411,0.9898481613285884
Ulsan,Kobe,9,-0.0088,0.6559,0.9186799999999999
Ulsan,Kobe,10,-0.0088,0.6551,0.9186670179135933
Ulsan,Kobe,11,-0.0161,0.4132,0.8231541325390915
Ulsan,Kobe,12,-0.0234,0.2341,0.69825
Ulsan,Kobe,13,-0.0234,0.2337,0.69825
Ulsan,Kobe,14,-0.0162,0.4114,0.8227441860465116
Ulsan,Mizushima,1,0.1455,0.0,0.0
Ulsan,Mizushima,2,0.0552,0.0049,0.10596747967479674
Ulsan,Mizushima,3,0.0176,0.3698,0.7960631067961166
Ulsan,Mizushima,4,0.0326,0.0967,0.5129052841475573
Ulsan,Mizushima,5,0.0101,0.6088,0.9094425126191812
Ulsan,Mizushima,6,0.0326,0.0973,0.5140377358490567
Ulsan,Mizushima,7,0.0025,0.8989,0.9820615258408532
Ulsan,Mizushima,8,0.0401,0.0416,0.38157241379310347
Ulsan,Mizushima,9,-0.0126,0.5225,0.8832921027592768
Ulsan,Mizushima,10,-0.0201,0.3064,0.7657802816901408
Ulsan,Mizushima,11,-0.0352,0.0738,0.480722891566265
Ulsan,Mizushima,12,-0.0277,0.1595,0.6239264705882354
Ulsan,Mizushima,13,0.0099,0.6156,0.9119365432785973
Ulsan,Mizushima,14,-0.0052,0.7927,0.9558415213946118
Ulsan,Nagoya,1,0.1692,0.0,0.0
Ulsan,Nagoya,2,0.0763,0.0001,0.004470588235294118
Ulsan,Nagoya,3,0.0331,0.0921,0.5084979919678715
Ulsan,Nagoya,4,0.0403,0.0404,0.3757482517482517
Ulsan,Nagoya,5,0.0331,0.0926,0.5084979919678715
Ulsan,Nagoya,6,0.033,0.0929,0.5084979919678715
Ulsan,Nagoya,7,-0.003,0.8787,0.9796734013747136
Ulsan,Nagoya,8,0.033,0.0935,0.5084979919678715
Ulsan,Nagoya,9,0.0114,0.5638,0.8923105294467577
Ulsan,Nagoya,10,-0.0319,0.1052,0.5304872037914692
Ulsan,Nagoya,11,-0.0391,0.0469,0.4037346278317152
Ulsan,Nagoya,12,-0.0247,0.2091,0.6803743119266055
Ulsan,Nagoya,13,-0.0103,0.5993,0.9060130348540663
Ulsan,Nagoya,14,-0.0032,0.8723,0.9784640605296342
Ulsan,Ningbo,1,-0.0109,0.5779,0.8983482298316889
Ulsan,Ningbo,2,-0.0038,0.8464,0.9757170056252704
Ulsan,Ningbo,3,-0.011,0.5764,0.8983482298316889
Ulsan,Ningbo,4,0.0033,0.8668,0.9780122543841115
Ulsan,Ningbo,5,-0.0182,0.3552,0.7939812168231931
Ulsan,Ningbo,6,-0.0039,0.8427,0.9755648389904265
Ulsan,Ningbo,7,0.0032,0.8697,0.9780122543841115
Ulsan,Ningbo,8,0.0104,0.5987,0.9053678226264924
Ulsan,Ningbo,9,0.0103,0.5996,0.9060130348540663
Ulsan,Ningbo,10,0.0389,0.0479,0.4096230031948882
Ulsan,Ningbo,11,0.0103,0.6014,0.9060860215053763
Ulsan,Ningbo,12,0.0031,0.8746,0.9784640605296342
Ulsan,Ningbo,13,-0.0327,0.097,0.5134726368159204
Ulsan,Ningbo,14,-0.0112,0.5681,0.8948561278863233
Ulsan,Port Klang,1,-0.0098,0.619,0.9122525616172805
Ulsan,Port Klang,2,-0.0026,0.8958,0.9816653632434656
Ulsan,Port Klang,3,0.0263,0.1811,0.6536309362279511
Ulsan,Port Klang,4,-0.0026,0.894,0.9816653632434656
Ulsan,Port Klang,5,-0.0168,0.3927,0.8163127187864644
Ulsan,Port Klang,6,0.0121,0.5377,0.8868865468071915
Ulsan,Port Klang,7,-0.0024,0.9038,0.9833939393939395
Ulsan,Port Klang,8,-0.0096,0.6242,0.9141325997248968
Ulsan,Port Klang,9,-0.0314,0.1108,0.5373345487693709
Ulsan,Port Klang,10,0.012,0.5411,0.8870475606014114
Ulsan,Port Klang,11,-0.0097,0.6218,0.9136138996138996
Ulsan,Port Klang,12,0.0047,0.8096,0.9659277864992151
Ulsan,Port Klang,13,-0.0315,0.1099,0.5368628884826325
Ulsan,Port Klang,14,0.0119,0.5445,0.8874816176470588
Ulsan,Qingdao,1,0.0069,0.7261,0.9387171643602816
Ulsan,Qingdao,2,-0.0141,0.4744,0.855669376693767
Ulsan,Qingdao,3,0.0138,0.4824,0.8600428954423591
Ulsan,Qingdao,4,-0.0071,0.7167,0.9370469402801672
Ulsan,Qingdao,5,-0.0002,0.9925,0.997374386097469
Ulsan,Qingdao,6,-0.0281,0.153,0.6128607975921746
Ulsan,Qingdao,7,-0.0072,0.7141,0.9356494337764648
Ulsan,Qingdao,8,-0.0142,0.4703,0.8534128878281623
Ulsan,Qingdao,9,-0.0073,0.7123,0.9349349112426035
Ulsan,Qingdao,10,-0.007,0.7225,0.9387171643602816
Ulsan,Qingdao,11,-0.007,0.7216,0.9387171643602816
Ulsan,Qingdao,12,0.0139,0.4793,0.8575682582380633
Ulsan,Qingdao,13,0.0069,0.7254,0.9387171643602816
Ulsan,Qingdao,14,0.0069,0.7264,0.9387171643602816
Ulsan,Rotterdam,1,0.003,0.8798,0.9796734013747136
Ulsan,Rotterdam,2,0.018,0.3589,0.7939812168231931
Ulsan,Rotterdam,3,0.0105,0.5944,0.9027142449329147
Ulsan,Rotterdam,4,-0.0122,0.5358,0.8868865468071915
Ulsan,Rotterdam,5,0.0255,0.1946,0.6644878048780487
Ulsan,Rotterdam,6,-0.0122,0.5344,0.8868865468071915
Ulsan,Rotterdam,7,0.0179,0.3623,0.7939812168231931
Ulsan,Rotterdam,8,0.0028,0.8862,0.9805707154742096
Ulsan,Rotterdam,9,0.0028,0.8871,0.980906036092097
Ulsan,Rotterdam,10,-0.0048,0.8086,0.9658176919622811
Ulsan,Rotterdam,11,0.0027,0.8889,0.980906036092097
Ulsan,Rotterdam,12,0.0253,0.1979,0.669203539823009
Ulsan,Rotterdam,13,-0.0124,0.5297,0.8859442181134439
Ulsan,Rotterdam,14,0.0404,0.0402,0.37454290718038524
Ulsan,Sakai-Semboku,1,0.0963,0.0,0.0
Ulsan,Sakai-Semboku,2,0.045,0.0219,0.2780620525059666
Ulsan,Sakai-Semboku,3,0.0154,0.4334,0.8331465703971119
Ulsan,Sakai-Semboku,4,0.008,0.685,0.930151569277877
Ulsan,Sakai-Semboku,5,0.0376,0.056,0.4414970414201183
Ulsan,Sakai-Semboku,6,-0.0069,0.7266,0.9387171643602816
Ulsan,Sakai-Semboku,7,-0.0217,0.2698,0.7285384615384616
Ulsan,Sakai-Semboku,8,-0.0069,0.725,0.9387171643602816
Ulsan,Sakai-Semboku,9,-0.0292,0.1384,0.5852845786963434
Ulsan,Sakai-Semboku,10,-0.0218,0.2686,0.7284266124936516
Ulsan,Sakai-Semboku,11,-0.0144,0.4647,0.8528397260273972
Ulsan,Sakai-Semboku,12,0.0078,0.6923,0.9301939393939394
Ulsan,Sakai-Semboku,13,0.0004,0.9851,0.9962927382753403
Ulsan,Sakai-Semboku,14,0.0003,0.9861,0.9962927382753403
Ulsan,Shanghai (Pudong),1,0.0119,0.5461,0.8883472944053806
Ulsan,Shanghai (Pudong),2,-0.0088,0.654,0.9183985220374768
Ulsan,Shanghai (Pudong),3,-0.0226,0.2503,0.7164838709677419
Ulsan,Shanghai (Pudong),4,0.0052,0.7907,0.9555938209904588
Ulsan,Shanghai (Pudong),5,-0.0293,0.1363,0.5812907348242812
Ulsan,Shanghai (Pudong),6,-0.0155,0.43,0.8311776649746194
Ulsan,Shanghai (Pudong),7,-0.0086,0.6602,0.9195801047120419
Ulsan,Shanghai (Pudong),8,-0.0156,0.4287,0.8308502732240438
Ulsan,Shanghai (Pudong),9,-0.0087,0.6585,0.9195801047120419
Ulsan,Shanghai (Pudong),10,0.012,0.5431,0.8870475606014114
Ulsan,Shanghai (Pudong),11,-0.0087,0.6568,0.9189852941176472
Ulsan,Shanghai (Pudong),12,-0.0157,0.4261,0.8299355783308932
Ulsan,Shanghai (Pudong),13,-0.0226,0.2512,0.7173290391841115
Ulsan,Shanghai (Pudong),14,-0.0433,0.0278,0.3201212121212121
Ulsan,Singapore,1,-0.0416,0.0343,0.3591780821917809
Ulsan,Singapore,2,-0.0161,0.4129,0.8230153615586361
Ulsan,Singapore,3,0.0094,0.6331,0.9158847199564981
Ulsan,Singapore,4,-0.0076,0.6979,0.9308338745940545
Ulsan,Singapore,5,0.0093,0.6346,0.916166078697422
Ulsan,Singapore,6,0.0263,0.1807,0.6534347826086956
Ulsan,Singapore,7,0.0093,0.6361,0.9164693822497976
Ulsan,Singapore,8,-0.0162,0.41,0.8225461393596986
Ulsan,Singapore,9,0.0178,0.3666,0.7943175895765473
Ulsan,Singapore,10,0.0177,0.3672,0.7947534580960132
Ulsan,Singapore,11,-0.0078,0.6931,0.930632134774956
Ulsan,Singapore,12,-0.0078,0.6924,0.9301939393939394
Ulsan,Singapore,13,-0.0078,0.6918,0.9301939393939394
Ulsan,Singapore,14,0.0092,0.6415,0.9166747246843943
Ulsan,Tianjin Xin Gang,1,-0.0115,0.5581,0.8910840336134456
Ulsan,Tianjin Xin Gang,2,0.0241,0.2209,0.6867016317016318
Ulsan,Tianjin Xin Gang,3,0.0311,0.113,0.5425631768953069
Ulsan,Tianjin Xin Gang,4,-0.0045,0.8204,0.9670165526373868
Ulsan,Tianjin Xin Gang,5,-0.0187,0.341,0.7820972043010752
Ulsan,Tianjin Xin Gang,6,0.0026,0.8945,0.9816653632434656
Ulsan,Tianjin Xin Gang,7,-0.0401,0.0413,0.38079029462738306
Ulsan,Tianjin Xin Gang,8,-0.0046,0.8168,0.9670165526373868
Ulsan,Tianjin Xin Gang,9,0.0168,0.394,0.8163127187864644
Ulsan,Tianjin Xin Gang,10,-0.0046,0.815,0.9670165526373868
Ulsan,Tianjin Xin Gang,11,0.0096,0.6255,0.9144846153846155
Ulsan,Tianjin Xin Gang,12,0.0099,0.6144,0.9116397099832684
Ulsan,Tianjin Xin Gang,13,0.0456,0.0206,0.26664720194647207
Ulsan,Tianjin Xin Gang,14,-0.0044,0.8233,0.9670165526373868
Ulsan,Yokohama,1,0.0739,0.0002,0.008512
Ulsan,Yokohama,2,0.0454,0.0208,0.26858252427184465
Ulsan,Yokohama,3,-0.0044,0.8213,0.9670165526373868
Ulsan,Yokohama,4,0.0098,0.6192,0.9122525616172805
Ulsan,Yokohama,5,0.0097,0.6201,0.9128201438848921
Ulsan,Yokohama,6,-0.0116,0.5544,0.8905635159542445
Ulsan,Yokohama,7,0.0026,0.8955,0.9816653632434656
Ulsan,Yokohama,8,0.0026,0.8965,0.9816653632434656
Ulsan,Yokohama,9,-0.0188,0.3389,0.7820972043010752
Ulsan,Yokohama,10,-0.0331,0.0928,0.5084979919678715
Ulsan,Yokohama,11,-0.026,0.1868,0.6580646864686469
Ulsan,Yokohama,12,-0.0118,0.5499,0.8905635159542445
Ulsan,Yokohama,13,-0.026,0.1861,0.6580646864686469
Ulsan,Yokohama,14,-0.0047,0.8113,0.9670165526373868
Yokohama,Antwerp,1,0.0522,0.0078,0.15034782608695652
Yokohama,Antwerp,2,0.018,0.3593,0.7939812168231931
Yokohama,Antwerp,3,-0.0162,0.4099,0.8225461393596986
Yokohama,Antwerp,4,-0.0162,0.409,0.8225461393596986
Yokohama,Antwerp,5,-0.0106,0.5911,0.9018216231717808
Yokohama,Antwerp,6,-0.0049,0.8034,0.9634711711711712
Yokohama,Antwerp,7,0.052,0.0081,0.1539
Yokohama,Antwerp,8,0.0235,0.2316,0.6980804532577903
Yokohama,Antwerp,9,0.0126,0.523,0.8832921027592768
Yokohama,Antwerp,10,-0.0332,0.0919,0.5084979919678715
Yokohama,Antwerp,11,-0.0332,0.0917,0.5084979919678715
Yokohama,Antwerp,12,-0.0446,0.0233,0.28561290322580646
Yokohama,Antwerp,13,-0.0043,0.8284,0.9696978227402683
Yokohama,Antwerp,14,0.0072,0.7163,0.9369845094664373
Yokohama,Busan,1,-0.0054,0.7818,0.9540866773675762
Yokohama,Busan,2,-0.0231,0.2396,0.7041435670900056
Yokohama,Busan,3,-0.0114,0.5626,0.8914723049434187
Yokohama,Busan,4,-0.0232,0.2386,0.7023694690265486
Yokohama,Busan,5,-0.0232,0.2381,0.7013798449612403
Yokohama,Busan,6,-0.0056,0.7763,0.9540866773675762
Yokohama,Busan,7,-0.035,0.075,0.480722891566265
Yokohama,Busan,8,-0.0527,0.0074,0.14473529411764707
Yokohama,Busan,9,-0.0233,0.236,0.6986755703951029
Yokohama,Busan,10,-0.0116,0.556,0.8905635159542445
Yokohama,Busan,11,0.006,0.7596,0.949625
Yokohama,Busan,12,-0.0352,0.074,0.480722891566265
Yokohama,Busan,13,0.0001,0.9966,0.998476836158192
Yokohama,Busan,14,-0.0058,0.7674,0.9525356976201586
Yokohama,Chiba,1,0.1257,0.0,0.0
Yokohama,Chiba,2,0.0503,0.0104,0.18566442953020135
Yokohama,Chiba,3,0.0341,0.0823,0.490847533632287
Yokohama,Chiba,4,-0.0143,0.4655,0.8528397260273972
Yokohama,Chiba,5,-0.0359,0.0677,0.4732772667542707
Yokohama,Chiba,6,-0.0036,0.853,0.9777978883861237
Yokohama,Chiba,7,0.0232,0.2373,0.7001863560732113
Yokohama,Chiba,8,-0.0629,0.0014,0.04407100591715976
Yokohama,Chiba,9,-0.0522,0.0079,0.15117985611510792
Yokohama,Chiba,10,-0.0361,0.0667,0.4706153846153846
Yokohama,Chiba,11,-0.02,0.3105,0.7681971176197118
Yokohama,Chiba,12,-0.0146,0.458,0.8498639693058947
Yokohama,Chiba,13,0.0069,0.7262,0.9387171643602816
Yokohama,Chiba,14,0.0122,0.534,0.8868865468071915
Yokohama,Guangzhou (Nansha),1,0.0272,0.1666,0.63175
Yokohama,Guangzhou (Nansha),2,-0.0277,0.1591,0.6232111846946284
Yokohama,Guangzhou (Nansha),3,-0.0167,0.3944,0.8163127187864644
Yokohama,Guangzhou (Nansha),4,-0.0168,0.3936,0.8163127187864644
Yokohama,Guangzhou (Nansha),5,0.0051,0.7944,0.9563720298710114
Yokohama,Guangzhou (Nansha),6,0.0,0.999,0.9995636637201429
Yokohama,Guangzhou (Nansha),7,0.0275,0.1625,0.6267661115133961
Yokohama,Guangzhou (Nansha),8,0.0384,0.0507,0.4168840803709428
Yokohama,Guangzhou (Nansha),9,-0.0221,0.2624,0.7253541017653167
Yokohama,Guangzhou (Nansha),10,-0.0331,0.0928,0.5084979919678715
Yokohama,Guangzhou (Nansha),11,-0.0111,0.572,0.8965939893930465
Yokohama,Guangzhou (Nansha),12,-0.0276,0.1602,0.6248087591240875
Yokohama,Guangzhou (Nansha),13,-0.0167,0.3968,0.818065764023211
Yokohama,Guangzhou (Nansha),14,0.0327,0.0963,0.5112934131736527
Yokohama,Gwangyang (Kwangyang),1,0.035,0.075,0.480722891566265
Yokohama,Gwangyang (Kwangyang),2,-0.0232,0.2387,0.7023694690265486
Yokohama,Gwangyang (Kwangyang),3,-0.0296,0.1315,0.5734262295081968
Yokohama,Gwangyang (Kwangyang),4,-0.0232,0.2378,0.7008842105263158
Yokohama,Gwangyang (Kwangyang),5,-0.0228,0.2457,0.712804785209353
Yokohama,Gwangyang (Kwangyang),6,-0.0164,0.4051,0.8219420289855073
Yokohama,Gwangyang (Kwangyang),7,0.016,0.4161,0.8234228337671998
Yokohama,Gwangyang (Kwangyang),8,0.0165,0.4012,0.819970802919708
Yokohama,Gwangyang (Kwangyang),9,-0.0355,0.071,0.480722891566265
Yokohama,Gwangyang (Kwangyang),10,-0.0095,0.6279,0.915680437756498
